RootType,OuterType,OuterName,X,Y,Z,DisplayName,SpawnChance,ChanceType,Health,Keyed,LootSource,AISpawner,Visible,HarvestableBy,NodeTag
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_UAID_04D9F5F93AD5D63202_46788bd73785bd52_1320328327,37061.883,-14949.224,-7452.678,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_UAID_08BFB82FEC6A48E102_dca082373cf3e830_1441329857,19728.035,-1959.2351,-873.9654,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_UAID_08BFB82FEC6A9BE102_dca082373cf3e830_2141749783,20165.201,-6141.5117,-868.5083,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_UAID_581CF8B723150B9D02_d2b622e41626617e_2135905094,42401.824,-17670.03,-7891.9243,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_UAID_581CF8B72315278002_dca082373cf3e830_1907543127,18989.834,-755.7332,-807.8996,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_UAID_581CF8B72315488902_668bffaf429d00f2_2078201467,36874.152,-21699.256,-4759.8506,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_UAID_581CF8B72315779102_d2b622e41626617e_1129797489,44550.91,-16141.378,-5860.907,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_UAID_581CF8B723158A9002_de45e091666b34fa_1285814211,45772.996,-16069.334,-6331.77,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_UAID_581CF8B72315A29802_289b204959a58d51_1953322572,38135.926,-17126.344,-8154.4146,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_UAID_581CF8B72315E99302_70a1cae7777e20a4_1681241716,38381.824,-1982.906,-2002.8529,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,Loot_Corpse_Male_01a_Spawner_C_c1357729720cf173_1,14570.985,21412.387,-1961.9984,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_BP_CorpseMale_Floor_01a_4b003ba387a57fa1_0,18488.795,-4511.4805,-744.94885,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a1_75f24b53c5c4d0ce_1,-18635.51,39314.785,2479.795,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_09a2289098190422_0,-21058.713,-2879.5725,-2013.3387,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_0dbf95f2dd1e552f_0,32200.555,40925.12,-2321.9934,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_106c1c339437ae05_0,32253.027,29938.844,-1622.6803,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_19e66bb69324c711_0,44920.78,49096.227,-2321.9934,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_1bd0744b6e54cf56_0,4371.021,-6196.566,-1205.6737,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_25c6e5d29d7766ef_0,1236.0303,-9275.79,-1351.8392,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_28f6925f2bba127d_0,29690.04,14550.429,-1908.6935,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_2a8e0b3d0171355a_0,-29195.053,5170.034,-1565.7632,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_2ecc120be914e34c_0,-10428.553,-1648.4265,-1565.1168,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_38dd6e6fa5f4d608_0,42449.11,34323.277,-1685.0177,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_3bc7bbaea88b367a_0,30444.762,44927.9,-1999.5774,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_44b4e5704286a7e1_0,38290.71,37491.613,-1388.6014,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_4bc5bd98400a5aad_0,32676.723,12310.033,-1657.8492,Corpse,20.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_610450561f4f4577_0,-17800.275,-7004.803,-1705.8682,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_652d816cc2a7057c_0,37230.113,1343.0146,-1724.5695,Corpse,20.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_66302d50d2323776_0,-12092.199,20326.832,-1492.5065,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_67a3be1c6a487d78_0,37575.49,48292.383,-1918.194,Corpse,20.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_67a6518e2cfaccd3_0,20294.863,41292.36,-1654.2234,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_70289b78fbb72873_0,19301.023,41659.21,-1380.7401,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_75f24b53c5c4d0ce_0,-18222.94,40646.74,726.6316,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_79ad27324bb8a568_0,-238.3319,-5354.9883,-1572.0105,Corpse,20.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_835fc5480d0cc780_0,1000.6396,-5023.856,-1511.2247,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_8418679c8d07a0f0_0,10247.152,-8694.14,-884.5391,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_85a536a5a632a626_0,11952.078,27546.814,-2334.6238,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_8697f811e81ed34c_0,-20752.568,-3532.9607,-1941.2904,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_8dbb415bd73acb01_0,4274.6343,18852.72,-2291.4668,Corpse,25.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_Spawner_C_11c294cc824aeaf3_0,26141.27,17336.281,-2597.3286,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_Spawner_UAID_046874882494449B02_be84b45a7f1a85a5_1513222043,43767.902,28380.691,-2167.0098,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_Spawner_UAID_04687488249466B302_11c294cc824aeaf3_1364758501,24227.236,15996.372,-2597.3286,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_UAID_00FF8EFC2BEF4ABA02_5a6840b2e853ea4f_1323667769,-29944.305,47827.875,451.3886,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_a1088320ad7534bd_0,16582.053,43530.53,-976.3055,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_a522dfe50723e27b_0,7394.365,22123.146,-1987.936,Corpse,20.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_a63cf938e8388778_0,31797.832,55675.625,-2120.5208,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_a98b53ac110687e4_0,914.53357,19136.934,-2381.0898,Corpse,25.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_acdc6cbbfb3c7051_0,19549.955,38963.42,-1737.9952,Corpse,20.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_ae54c015e4f59828_0,-27636.514,13200.034,-1308.3,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_b7c910930395766a_0,9266.451,44924.44,-1969.0587,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_bc603417abab8b29_0,31270.934,36897.188,-1991.4552,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_d2aff93975d15515_0,17295.15,37097.37,-1778.4417,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_d4478a9b7cd386d2_0,-27718.992,-6252.836,-2340.3542,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_de2a49b8017d0bce_0,-5888.661,35197.074,-791.36145,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_e1b8acfad82a37aa_0,-22325.18,10756.319,-1760.7125,Corpse,20.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_e607fb89039b1e13_0,-24013.363,9234.474,-1628.6058,Corpse,3.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_e6303f35b03feb75_0,-746.7305,35367.93,-1107.6128,Corpse,20.0,Custom,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_01a_Spawner_C,UNP_Loot_Corpse_Male_01a_fff152065d50a3af_0,30268.432,32435.861,-1615.9186,Corpse,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Corpse_Male_02a_C,Loot_Corpse_Male_02a_C_2fa6262d75ac1966_202,40247.555,17085.283,-1615.1674,,,,,,,,,,
SceneComponent,Loot_Corpse_Male_02a_C,Loot_Corpse_Male_02a_C_513,-7734.7627,-6460.1123,-1546.6898,,,,,,,,,,
SceneComponent,Loot_Corpse_Male_02a_C,Loot_Corpse_Male_02a_C_68479541b25a7529_1,25483.229,44629.484,-2607.457,,,,,,,,,,
SceneComponent,Loot_Corpse_Male_02a_C,Loot_Corpse_Male_02a_C_68479541b25a7529_2,25365.252,44441.887,-2114.291,,,,,,,,,,
SceneComponent,Loot_Corpse_Male_02a_C,UNP_Loot_Corpse_Male_02a_4481ef720ae1ae21_0,-10912.093,-6033.187,-1476.65,,,,,,,,,,
SceneComponent,Loot_Corpse_Male_02a_C,UNP_Loot_Corpse_Male_02a_4980766c61eef4cd_0,-4522.0054,11122.013,-1966.4907,,,,,,,,,,
SceneComponent,Loot_Corpse_Male_02a_C,UNP_Loot_Corpse_Male_02a_UAID_046874882494449B02_be84b45a7f1a85a5_1513233051,43581.14,29368.006,-2165.5125,,,,,,,,,,
SceneComponent,Loot_Corpse_Male_02a_C,UNP_Loot_Corpse_Male_02a_ae54c015e4f59828_0,-26915.846,12752.722,-867.9729,,,,,,,,,,
SceneComponent,Loot_Corpse_Male_02a_C,UNP_Loot_Corpse_Male_02a_bc603417abab8b29_0,28086.154,41493.49,-2011.2223,,,,,,,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,Loot_Dirt_Mound_01a_Spawner_C_UAID_00FF8EFC2BEF945D02_231f257a3b5c6e5e_1880272809,26759.295,49538.15,-1996.6465,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,Loot_Dirt_Mound_01a_Spawner_C_UAID_00FF8EFC2BEF945D02_46be1b8904a5208b_1880272809,-17291.428,23546.527,-819.4219,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,Loot_Dirt_Mound_01a_Spawner_C_UAID_00FF8EFC2BEF945D02_6b8db8a0eef0b6d5_1880272809,22624.123,52131.918,-1639.5588,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,Loot_Dirt_Mound_01a_Spawner_C_UAID_00FF8EFC2BEF945D02_ae361f3a82f81a1a_1880272809,24302.182,50760.535,-1934.0264,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,UNP_Loot_Dirt_Mound_01a_0dbf95f2dd1e552f_0,32629.572,42252.574,-2096.3525,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,UNP_Loot_Dirt_Mound_01a_19e66bb69324c711_0,45750.83,50217.48,-2096.3525,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,UNP_Loot_Dirt_Mound_01a_28f6925f2bba127d_0,29268.46,14664.088,-1892.5804,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,UNP_Loot_Dirt_Mound_01a_8418679c8d07a0f0_0,9864.792,-8905.561,-881.7218,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,UNP_Loot_Dirt_Mound_01a_85a536a5a632a626_0,12733.629,28702.395,-2108.9827,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,UNP_Loot_Dirt_Mound_01a_8dbb415bd73acb01_0,4640.664,16934.494,-2293.3083,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,UNP_Loot_Dirt_Mound_01a_a98b53ac110687e4_0,1709.872,20920.475,-2381.3833,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_Dirt_Mound_01a_Spawner_C,UNP_Loot_Dirt_Mound_01a_d4478a9b7cd386d2_0,-27750.36,-7647.541,-2114.7134,Pile of Dirt,50.0,Blueprint,,,Corpse_Peasant,,,,
SceneComponent,Loot_DungeonM01_01a_Spawner_C,Loot_DungeonM01_01a_Spawner_C_UAID_04D9F5F93AD5698B02_684b6515b932cad9_1815313037,41792.41,-22543.133,-5710.6743,Bishop's Crypt,,,,InventoryDefinition_Key'ID_Key_U_BishopsCrypt',Dungeon_M01,,,,
SceneComponent,Loot_FancyWallCabinet_Small_01a_Spawner_C,Loot_FancyWallCabinet_Small_01a_Spawner_C_UAID_D843AE1A93E5058202_0c42b2381b479eb1_2120976986,9364.547,17677.514,-1789.6443,Wall Cabinet,90.0,Blueprint,,,ChinawareCupboard_Small,,,,
SceneComponent,Loot_FancyWallCabinet_Small_01a_Spawner_C,Loot_FancyWallCabinet_Small_01a_Spawner_C_UAID_D843AE1A93E5058202_2b1cf6401ef78c3e_1647868728,15629.364,19063.059,-1513.2948,Wall Cabinet,90.0,Blueprint,,,ChinawareCupboard_Small,,,,
SceneComponent,Loot_FancyWallCabinet_Small_01a_Spawner_C,Loot_FancyWallCabinet_Small_01a_Spawner_C_UAID_D843AE1A93E5058202_4980766c61eef4cd_1808671922,-5462.593,10664.955,-1820.9326,Wall Cabinet,90.0,Blueprint,,,ChinawareCupboard_Small,,,,
SceneComponent,Loot_FancyWallCabinet_Small_01a_Spawner_C,Loot_FancyWallCabinet_Small_01a_Spawner_C_UAID_D843AE1A93E5068202_0c42b2381b479eb1_1105879168,9043.78,17605.33,-1789.6443,Wall Cabinet,90.0,Blueprint,,,ChinawareCupboard_Small,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,Loot_FlourSack_01_Spawner_C_UAID_0468748824944E9B02_11b5b0c7a6f183d8_1426218142,-22636.527,24511.111,-840.8495,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,Loot_FlourSack_01_Spawner_C_UAID_0468748824944E9B02_f233e748422b1e57_1426218142,8910.132,-1249.2062,-1106.4504,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,Loot_FlourSack_01_Spawner_C_UAID_0468748824944E9B02_faed06f6124ced22_1426218142,-17490.064,-3496.6912,-1776.2374,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,Loot_FlourSack_01_Spawner_C_UAID_0468748824945D9802_31b34140d09411f6_1722381700,-17432.463,44275.32,574.80096,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,Loot_FlourSack_01_Spawner_C_UAID_0468748824945D9802_85570c7134ea172a_1722381700,-2501.6997,16862.613,-1772.4038,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,Loot_FlourSack_01_Spawner_C_UAID_04687488249466B302_11c294cc824aeaf3_1343933256,23353.936,17166.857,-2535.587,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,Loot_FlourSack_01_Spawner_C_UAID_046874882494A69802_68e0512c24d92e8f_1242728244,13656.521,22286.969,-1930.307,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,Loot_FlourSack_01_Spawner_C_UAID_046874882494A69802_68e0512c24d92e8f_1338444957,14886.302,22444.932,-1990.1097,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,Loot_FlourSack_01_Spawner_C_UAID_046874882494A69802_68e0512c24d92e8f_1338842990,16253.698,19766.89,-1996.5892,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,Loot_FlourSack_01_Spawner_C_UAID_581CF8B72315B08202_48fc168e6384f634_1287430909,39327.67,-12330.467,-3606.51,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_046874882494069902_ae54c015e4f59828_2095790528,-28629.29,13081.32,-1284.7727,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_046874882494069902_ae54c015e4f59828_2095913534,-28182.002,13262.099,-1284.7727,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824941A9902_5bce2d7608ceaeda_1786752638,10727.211,18971.156,-1343.6201,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824941A9902_5bce2d7608ceaeda_1787342659,10845.679,18644.549,-1348.5712,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1449804252,-22121.682,23597.52,-397.47577,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1449873258,-22028.41,23505.842,-397.47577,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1449943264,-22144.635,23643.498,-394.1719,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1450013270,-22175.371,24020.89,-394.1719,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1450081276,-22546.098,24295.871,-373.06668,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1450151282,-22616.018,23776.03,-381.62714,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1450220288,-22541.963,23743.629,-390.98312,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1450289294,-22137.125,23910.541,-830.5442,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1450358300,-22025.467,23649.23,-864.49945,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1449804252,9945.162,-1417.8125,-663.0767,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1449873258,10075.016,-1402.2399,-663.0767,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1449943264,9894.919,-1407.0171,-659.7728,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1450013270,9581.007,-1195.2883,-659.7728,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1450081276,9134.702,-1313.0342,-638.6676,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1450151282,9496.982,-1692.3451,-647.2281,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1450220288,9568.541,-1654.753,-656.58405,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1450289294,9691.07,-1234.349,-1096.1451,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1450358300,9964.878,-1310.3761,-1130.1003,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3d7e79e141461900_1449804252,-17852.273,-2512.556,-1332.8638,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3d7e79e141461900_1449873258,-17929.693,-2407.1492,-1332.8638,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Container_FlourSack_01_UAID_0468748824944D9B02_3d7e79e141461900_1449943264,-17836.963,-2561.6128,-1329.5599,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
